Gene_Type,Gene_Description,Ortholog_Id,Genomic_End_Position,Gene_Db_Id,Chromosome_Id,Genomic_Start_Position,Encoded_Protein_Description,Strand_Orientation
0,0,16,169188,308,45,166855,0,1
0,0,128,663320,260,24,660522,0,0
0,0,24,58458,116,16,55432,0,1
0,0,61,1185502,71,48,1183688,0,0
1,0,13,644271,100,59,641242,3,1
1,0,137,16574,223,139,14088,3,1
0,0,156,3713,285,98,2106,1,0
1,0,122,59561,141,51,57681,3,1
0,0,2,3597,236,141,1834,0,0
1,0,103,5794,137,124,3014,3,0
0,1,0,655728,168,18,653962,0,0
1,0,166,41742,309,45,39727,3,1
1,0,21,829858,121,37,827087,3,0
1,0,174,760085,245,33,757590,3,0
0,0,80,169312,68,56,166550,0,0
1,0,177,130785,106,20,128263,3,0
1,0,78,122539,191,14,120197,3,1
0,0,119,594892,228,28,591674,0,0
0,0,54,571445,199,21,567813,0,0
1,0,113,690966,179,32,687994,3,0
1,0,28,9553,115,86,7784,3,0
1,0,76,582823,22,21,581135,3,0
0,0,154,1917064,173,57,1914173,0,1
1,0,78,25743,232,14,24748,3,1
1,0,108,71114,196,4,69705,3,1
0,0,120,103187,323,9,101616,1,0
0,0,63,702008,180,32,700188,0,0
1,0,15,585311,229,28,582390,3,0
1,0,86,2350211,167,60,2347587,3,0
1,0,135,912033,75,41,909235,3,0
1,0,18,12191,233,14,9909,3,1
1,0,115,1182,94,116,1,3,1
0,0,60,4231,136,52,1391,0,1
0,0,154,14595,67,68,12280,0,1
1,0,48,9360,257,95,6577,3,0
1,0,10,14953,303,54,12005,3,1
1,0,83,29749,162,29,26915,3,1
1,0,174,430057,186,33,427406,3,0
1,0,59,14455,92,114,11690,3,0
0,0,161,30562,280,18,28739,1,1
0,0,2,4524,242,142,2574,0,0
1,0,17,486237,25,48,483109,3,0
0,0,87,19758,185,136,17038,0,0
0,0,99,47207,83,113,45534,0,1
0,0,163,36437,104,118,35517,0,1
1,0,38,5595,70,108,2761,3,1
1,0,135,931453,226,41,928565,3,0
1,0,72,2693,282,97,396,3,0
0,0,107,4036,65,68,1289,0,1
1,0,60,93761,74,66,90201,3,1
1,0,61,11733,76,83,9154,3,0
1,0,45,706189,15,29,704129,3,0
0,0,148,120500,322,9,118605,0,0
1,0,161,26060,261,2,23298,3,1
1,0,116,351197,218,63,348939,3,0
1,0,49,33122,283,42,30594,3,1
1,0,144,1425113,14,53,1422420,3,0
1,0,8,688837,90,26,685982,3,0
0,0,165,56433,250,41,54619,1,1
0,0,25,1739,12,73,3,1,1
0,0,129,201879,300,62,200095,0,0
1,0,86,1320804,152,60,1318300,3,0
1,0,91,628364,102,27,625434,3,0
0,0,160,3779,183,134,1517,0,0
0,0,15,64637,151,66,62859,0,1
1,0,53,4799,273,145,2103,3,0
1,0,108,7313,237,141,4734,3,0
0,0,150,19476,160,129,17815,0,1
1,0,175,7957,143,127,5381,3,0
0,0,183,840765,123,37,837994,0,0
1,0,132,2120212,107,59,2117660,3,0
1,0,100,411543,246,31,408877,3,0
0,0,178,2442,157,36,1297,0,1
1,0,124,29971,145,46,27197,3,1
1,0,177,1032018,51,45,1029001,3,0
1,0,176,16396,295,150,13598,3,0
1,0,82,492103,131,0,489575,3,0
0,0,159,3892,45,55,599,0,1
1,0,136,439193,288,47,435576,3,0
1,0,91,570499,253,27,567725,3,0
1,0,180,3857,105,119,1095,3,1
1,0,125,924785,238,58,922281,3,1
1,0,108,245943,63,4,244298,3,0
1,0,36,556405,241,28,554000,3,1
0,0,66,9141,221,138,8410,0,0
1,0,121,981807,279,53,979324,3,1
1,0,174,14712,222,92,11650,3,0
1,0,149,2360044,13,60,2358530,3,0
1,0,168,11256,255,93,8914,3,1
1,0,131,7825,93,115,5795,3,0
0,0,137,9869,55,59,8244,0,1
1,0,83,96498,209,29,94816,3,1
1,0,112,83774,188,15,82602,3,1
0,0,39,1981,298,100,2,0,0
1,0,139,483389,320,5,481422,3,0
0,0,178,85945,310,16,83153,0,1
0,0,68,21702,61,105,18811,0,0
0,0,65,22871,4,25,21810,0,1
1,0,63,5339,53,102,2904,3,1
0,0,107,728090,36,30,725151,0,0
1,0,89,3210,23,74,616,3,1
0,0,120,258722,219,9,256827,0,0
0,0,51,10587,182,133,8119,0,1
1,0,26,145152,315,13,142906,3,1
1,0,104,572075,301,17,569139,3,0
1,0,125,58311,299,58,56848,3,1
1,0,49,905988,99,42,903148,3,0
1,0,105,710712,200,37,708220,3,0
0,0,136,45706,262,2,43370,0,1
1,0,12,588116,3,8,586977,3,0
0,0,142,4613,119,5,1626,0,1
0,0,106,3158,6,40,342,0,1
1,0,113,4342,84,32,1385,3,1
1,0,171,15683,258,96,12888,3,0
1,0,119,378832,38,64,376718,3,0
1,0,144,39618,85,53,36688,3,1
0,0,96,563158,321,21,560651,0,0
0,0,69,467624,171,11,464685,0,0
1,0,156,2020967,177,57,2018517,3,0
0,0,158,4567,57,81,1604,0,0
1,0,28,24449,114,86,21516,3,0
0,0,165,54516,96,41,53479,0,1
1,0,44,197559,194,9,195199,3,1
0,0,33,955,156,89,2,1,1
1,0,136,1130391,198,47,1127446,3,0
0,0,15,61849,48,66,60071,0,1
1,0,132,1824669,165,59,1821786,3,0
1,0,115,21022,64,106,18272,3,1
1,0,82,517997,133,0,514713,3,0
1,0,132,2028531,268,59,2025571,3,0
1,0,8,4543,139,125,1706,3,1
1,0,93,16034,127,24,13233,3,0
0,0,37,1337382,271,53,1335682,1,0
0,0,57,1973,1,155,3,1,1
1,0,62,9934,89,50,6965,3,1
1,0,41,16389,181,40,14728,3,1
1,0,144,648458,161,22,645735,3,0
0,0,67,31215,302,69,30121,1,1
1,0,62,1175229,147,50,1172704,3,0
0,0,3,2772,318,13,301,0,1
1,0,18,265804,202,10,263906,3,0
0,0,5,496864,169,6,494066,0,0
1,0,149,1709527,109,60,1707056,3,1
1,0,124,905310,39,46,902803,3,0
1,0,30,5025,158,128,2677,3,1
1,0,108,474181,193,4,471830,3,0
0,0,119,20670,140,126,18052,0,1
0,0,147,1434052,155,53,1432280,0,0
1,0,132,2327020,265,59,2324351,3,0
1,0,109,30617,150,67,28410,3,1
0,0,56,791878,122,37,790079,0,0
1,0,2,10460,79,112,8049,3,1
1,0,100,754760,206,31,752910,3,0
1,0,98,6217,319,13,3602,3,1
1,0,6,396132,247,31,393928,3,0
1,0,83,128705,208,29,127131,3,1
1,0,185,496021,27,1,493463,3,0
1,0,26,56619,316,13,53854,3,1
0,0,172,4421,32,77,3684,0,1
0,0,103,117865,212,2,115973,0,1
1,0,28,19013,46,36,16263,3,1
1,0,21,174847,195,9,172793,3,1
1,0,4,8963,175,132,6399,3,1
0,0,165,6840,286,147,3826,0,0
0,0,151,34372,2,51,33320,0,1
1,0,140,110366,251,65,107442,3,1
1,0,42,7278,98,117,4399,3,0
0,0,178,67475,297,57,65139,0,1
0,0,40,1140600,197,47,1138639,0,0
1,0,34,1174681,78,49,1172813,3,0
1,0,50,1443,20,72,1,3,1
0,0,99,7112,284,146,4374,0,1
1,0,13,1113039,296,59,1110685,3,1
1,0,81,7245,291,148,4687,3,1
1,0,82,12451,174,131,9695,3,1
0,0,69,2274,52,79,1,0,0
1,0,86,2194888,108,60,2192474,3,1
1,0,136,16715,187,47,14439,3,1
0,0,181,750304,210,37,747923,0,0
1,0,44,214887,307,9,212992,3,0
1,0,13,44770,26,51,42977,3,1
1,0,22,56555,324,43,54387,3,1
1,0,79,18751,111,85,16475,3,1
1,0,132,2149200,267,59,2146741,3,0
1,0,24,3783,87,25,1453,3,1
1,0,123,596370,278,11,593812,3,0
1,0,82,19819,124,0,16985,3,1
0,0,8,392186,225,11,389424,0,0
0,0,114,36463,118,16,33455,0,1
0,0,118,447897,287,47,446350,1,0
0,0,107,598524,95,7,596251,1,0
1,0,149,342240,154,60,339421,3,1
1,0,32,107280,50,19,104554,3,0
1,0,127,2892,69,107,97,3,0
0,0,20,478312,10,11,477440,0,0
1,0,31,46833,77,111,44356,3,0
1,0,86,670094,37,60,667467,3,0
0,0,145,2028848,178,57,2027736,2,0
1,0,27,68416,263,2,66416,3,1
1,0,95,4460,129,88,2295,3,0
0,0,52,553364,252,18,550602,0,0
1,0,110,201254,159,61,198909,3,0
1,0,53,4289,170,38,3018,3,1
1,0,64,3538,293,99,857,3,1
1,0,148,12394,305,151,9605,3,0
0,0,90,748745,35,30,745776,0,0
1,0,130,14564,62,82,12819,3,1
0,0,185,39476,270,144,36720,0,1
1,0,102,13956,216,91,10954,3,0
1,0,88,68621,192,58,67503,3,1
0,0,8,645301,277,11,642806,0,0
1,0,5,5678,130,123,4257,3,1
1,0,157,458839,17,11,457553,3,0
1,0,70,825842,311,40,823350,3,0
0,0,112,38223,31,43,36197,0,1
0,0,156,968,8,154,3,0,0
1,2,103,11541,326,43,8509,3,1
0,0,181,12865,290,39,9965,0,1
1,0,8,582104,240,12,579438,3,0
1,0,123,79885,231,11,77750,3,1
1,0,152,2982,73,110,445,3,1
1,0,164,22938,88,57,21226,3,1
1,0,132,1573917,166,59,1571158,3,0
0,0,43,531490,33,3,528650,0,0
0,0,25,4734,125,87,2191,0,0
0,0,181,729858,201,37,727477,0,0
0,0,101,367390,217,63,364778,1,0
0,0,58,966472,30,44,963723,0,0
0,0,89,18183,235,140,15433,0,0
1,0,38,4073,5,70,1218,3,0
1,0,51,15577,72,109,12521,3,1
1,0,13,2071578,164,59,2068987,3,0
1,0,126,27589,110,84,25172,3,0
0,0,143,4119,43,34,967,0,1
1,0,136,27235,149,30,24623,3,1
1,0,75,783456,82,34,780772,3,0
0,0,78,11142,113,121,8839,0,1
1,0,15,242630,120,23,239769,3,1
1,0,80,10610,172,130,8169,3,1
1,0,153,106204,281,18,104012,4,1
1,0,73,16963,49,101,14936,3,0
0,0,151,1171911,148,50,1168945,0,0
1,0,36,577397,7,28,576201,3,0
1,0,35,1820,9,156,189,3,0
1,0,47,485801,34,3,483723,3,0
1,0,22,26744,325,43,24147,3,1
1,0,18,619021,153,14,617285,3,0
0,0,65,13820,29,25,12766,0,1
1,0,149,2325261,42,60,2323705,3,0
1,0,71,10910,91,114,8910,3,0
1,0,93,639965,259,24,637563,3,0
